RNCs;Cells Label;Cells
HQRNC01;UABATT4;HQRNC01_UABATT4
HQRNC01;UABATT5;HQRNC01_UABATT5
HQRNC01;UABATT6;HQRNC01_UABATT6
HQRNC01;UHINDE1;HQRNC01_UHINDE1
HQRNC01;UHINDE2;HQRNC01_UHINDE2
HQRNC01;UHINDE3;HQRNC01_UHINDE3
HQRNC01;UHINDE4;HQRNC01_UHINDE4
HQRNC01;UHINDE5;HQRNC01_UHINDE5
HQRNC01;UHINDE6;HQRNC01_UHINDE6
HQRNC01;UAKAS51;HQRNC01_UAKAS51
HQRNC01;UAKAS52;HQRNC01_UAKAS52
HQRNC01;UAKAS53;HQRNC01_UAKAS53
HQRNC01;UAKAS54;HQRNC01_UAKAS54
HQRNC01;UAKAS55;HQRNC01_UAKAS55
HQRNC01;UAKAS56;HQRNC01_UAKAS56
HQRNC01;UGLOD31;HQRNC01_UGLOD31
HQRNC01;UGLOD32;HQRNC01_UGLOD32
HQRNC01;UGLOD33;HQRNC01_UGLOD33
HQRNC01;UGLOD34;HQRNC01_UGLOD34
HQRNC01;UGLOD35;HQRNC01_UGLOD35
HQRNC01;UGLOD36;HQRNC01_UGLOD36
HQRNC01;UZONEA1;HQRNC01_UZONEA1
HQRNC01;UZONEA2;HQRNC01_UZONEA2
HQRNC01;UZONEA3;HQRNC01_UZONEA3
HQRNC01;UZONEA4;HQRNC01_UZONEA4
HQRNC01;UZONEA5;HQRNC01_UZONEA5
HQRNC01;UZONEA6;HQRNC01_UZONEA6
HQRNC01;UKRAKE1;HQRNC01_UKRAKE1
HQRNC01;UKRAKE2;HQRNC01_UKRAKE2
HQRNC01;UKRAKE3;HQRNC01_UKRAKE3
HQRNC01;UKRAKE4;HQRNC01_UKRAKE4
HQRNC01;UKRAKE5;HQRNC01_UKRAKE5
HQRNC01;UKRAKE6;HQRNC01_UKRAKE6
HQRNC01;UOUETOA;HQRNC01_UOUETOA
HQRNC01;UOUETOB;HQRNC01_UOUETOB
HQRNC01;UOUETOC;HQRNC01_UOUETOC
HQRNC01;UPARANA;HQRNC01_UPARANA
HQRNC01;UPARANB;HQRNC01_UPARANB
HQRNC01;UPARANC;HQRNC01_UPARANC
HQRNC01;UDONAT1;HQRNC01_UDONAT1
HQRNC01;UDONAT2;HQRNC01_UDONAT2
HQRNC01;UDONAT3;HQRNC01_UDONAT3
HQRNC01;UDONAT4;HQRNC01_UDONAT4
HQRNC01;UDONAT5;HQRNC01_UDONAT5
HQRNC01;UDONAT6;HQRNC01_UDONAT6
HQRNC01;UPARAN1;HQRNC01_UPARAN1
HQRNC01;UPARAN2;HQRNC01_UPARAN2
HQRNC01;UPARAN3;HQRNC01_UPARAN3
HQRNC01;UPARAN4;HQRNC01_UPARAN4
HQRNC01;UPARAN5;HQRNC01_UPARAN5
HQRNC01;UPARAN6;HQRNC01_UPARAN6
HQRNC01;UPK941;HQRNC01_UPK941
HQRNC01;UPK942;HQRNC01_UPK942
HQRNC01;UPK943;HQRNC01_UPK943
HQRNC01;UPK944;HQRNC01_UPK944
HQRNC01;UPK945;HQRNC01_UPK945
HQRNC01;UPK946;HQRNC01_UPK946
HQRNC01;ULENI21;HQRNC01_ULENI21
HQRNC01;ULENI22;HQRNC01_ULENI22
HQRNC01;ULENI23;HQRNC01_ULENI23
HQRNC01;ULENI24;HQRNC01_ULENI24
HQRNC01;ULENI25;HQRNC01_ULENI25
HQRNC01;ULENI26;HQRNC01_ULENI26
HQRNC01;UPARN2A;HQRNC01_UPARN2A
HQRNC01;UPARN2B;HQRNC01_UPARN2B
HQRNC01;UPARN2C;HQRNC01_UPARN2C
HQRNC01;UPARN3A;HQRNC01_UPARN3A
HQRNC01;UPARN3B;HQRNC01_UPARN3B
HQRNC01;UPARN3C;HQRNC01_UPARN3C
HQRNC01;USOSA;HQRNC01_USOSA
HQRNC01;USOSB;HQRNC01_USOSB
HQRNC01;USOSC;HQRNC01_USOSC
HQRNC01;UTANK1A;HQRNC01_UTANK1A
HQRNC01;UTANK1B;HQRNC01_UTANK1B
HQRNC01;UTANK1C;HQRNC01_UTANK1C
HQRNC01;UAKAS61;HQRNC01_UAKAS61
HQRNC01;UAKAS62;HQRNC01_UAKAS62
HQRNC01;UAKAS63;HQRNC01_UAKAS63
HQRNC01;UAKAS64;HQRNC01_UAKAS64
HQRNC01;UAKAS65;HQRNC01_UAKAS65
HQRNC01;UAKAS66;HQRNC01_UAKAS66
HQRNC01;UAKPAD1;HQRNC01_UAKPAD1
HQRNC01;UAKPAD2;HQRNC01_UAKPAD2
HQRNC01;UAKPAD3;HQRNC01_UAKPAD3
HQRNC01;UAKPAD4;HQRNC01_UAKPAD4
HQRNC01;UAKPAD5;HQRNC01_UAKPAD5
HQRNC01;UAKPAD6;HQRNC01_UAKPAD6
HQRNC01;UGLODJ1;HQRNC01_UGLODJ1
HQRNC01;UGLODJ2;HQRNC01_UGLODJ2
HQRNC01;UGLODJ3;HQRNC01_UGLODJ3
HQRNC01;UGLODJ4;HQRNC01_UGLODJ4
HQRNC01;UGLODJ5;HQRNC01_UGLODJ5
HQRNC01;UGLODJ6;HQRNC01_UGLODJ6
HQRNC01;UAGASS1;HQRNC01_UAGASS1
HQRNC01;UAGASS2;HQRNC01_UAGASS2
HQRNC01;UAGASS3;HQRNC01_UAGASS3
HQRNC01;UAGASS4;HQRNC01_UAGASS4
HQRNC01;UAGASS5;HQRNC01_UAGASS5
HQRNC01;UAGASS6;HQRNC01_UAGASS6
HQRNC01;USOS1;HQRNC01_USOS1
HQRNC01;USOS2;HQRNC01_USOS2
HQRNC01;USOS3;HQRNC01_USOS3
HQRNC01;USOS4;HQRNC01_USOS4
HQRNC01;USOS5;HQRNC01_USOS5
HQRNC01;USOS6;HQRNC01_USOS6
HQRNC01;UTANK2A;HQRNC01_UTANK2A
HQRNC01;UTANK2B;HQRNC01_UTANK2B
HQRNC01;UTANK2C;HQRNC01_UTANK2C
HQRNC01;UTANK3A;HQRNC01_UTANK3A
HQRNC01;UTANK3B;HQRNC01_UTANK3B
HQRNC01;UTANK3C;HQRNC01_UTANK3C
HQRNC01;USTMIC1;HQRNC01_USTMIC1
HQRNC01;USTMIC2;HQRNC01_USTMIC2
HQRNC01;USTMIC3;HQRNC01_USTMIC3
HQRNC01;USTMIC4;HQRNC01_USTMIC4
HQRNC01;USTMIC5;HQRNC01_USTMIC5
HQRNC01;USTMIC6;HQRNC01_USTMIC6
HQRNC01;UTANK4A;HQRNC01_UTANK4A
HQRNC01;UTANK4B;HQRNC01_UTANK4B
HQRNC01;UTANK4C;HQRNC01_UTANK4C
HQRNC01;UTOKANA;HQRNC01_UTOKANA
HQRNC01;UTOKANB;HQRNC01_UTOKANB
HQRNC01;UTOKANC;HQRNC01_UTOKANC
HQRNC01;UPARKO1;HQRNC01_UPARKO1
HQRNC01;UPARKO2;HQRNC01_UPARKO2
HQRNC01;UPARKO3;HQRNC01_UPARKO3
HQRNC01;UPARKO4;HQRNC01_UPARKO4
HQRNC01;UPARKO5;HQRNC01_UPARKO5
HQRNC01;UPARKO6;HQRNC01_UPARKO6
HQRNC01;UZONG21;HQRNC01_UZONG21
HQRNC01;UZONG22;HQRNC01_UZONG22
HQRNC01;UZONG23;HQRNC01_UZONG23
HQRNC01;UZONG24;HQRNC01_UZONG24
HQRNC01;UZONG25;HQRNC01_UZONG25
HQRNC01;UZONG26;HQRNC01_UZONG26
HQRNC01;UAKAS35;HQRNC01_UAKAS35
HQRNC01;UAKAS31;HQRNC01_UAKAS31
HQRNC01;UAKAS32;HQRNC01_UAKAS32
HQRNC01;UAKAS33;HQRNC01_UAKAS33
HQRNC01;UAKAS34;HQRNC01_UAKAS34
HQRNC01;UAKAS36;HQRNC01_UAKAS36
HQRNC01;UWOME1A;HQRNC01_UWOME1A
HQRNC01;UWOME1B;HQRNC01_UWOME1B
HQRNC01;UWOME1C;HQRNC01_UWOME1C
HQRNC01;UWOME3A;HQRNC01_UWOME3A
HQRNC01;UDJEF27;HQRNC01_UDJEF27
HQRNC01;UWOME3C;HQRNC01_UWOME3C
HQRNC01;UZOGB3A;HQRNC01_UZOGB3A
HQRNC01;UZOGB3B;HQRNC01_UZOGB3B
HQRNC01;UZOGB3C;HQRNC01_UZOGB3C
HQRNC01;UZOGB4A;HQRNC01_UZOGB4A
HQRNC01;UZOGB4B;HQRNC01_UZOGB4B
HQRNC01;UZOGB4C;HQRNC01_UZOGB4C
HQRNC01;UZOPA31;HQRNC01_UZOPA31
HQRNC01;UZOPA32;HQRNC01_UZOPA32
HQRNC01;UZOPA33;HQRNC01_UZOPA33
HQRNC01;UZOPA34;HQRNC01_UZOPA34
HQRNC01;UZOPA35;HQRNC01_UZOPA35
HQRNC01;UZOPA36;HQRNC01_UZOPA36
HQRNC01;UPARN21;HQRNC01_UPARN21
HQRNC01;UPARN22;HQRNC01_UPARN22
HQRNC01;UPARN23;HQRNC01_UPARN23
HQRNC01;UPARN24;HQRNC01_UPARN24
HQRNC01;UPARN25;HQRNC01_UPARN25
HQRNC01;UPARN26;HQRNC01_UPARN26
HQRNC01;UAGASSA;HQRNC01_UAGASSA
HQRNC01;UAGASSB;HQRNC01_UAGASSB
HQRNC01;UAGASSC;HQRNC01_UAGASSC
HQRNC01;UAKAS2A;HQRNC01_UAKAS2A
HQRNC01;UAKAS2B;HQRNC01_UAKAS2B
HQRNC01;UAKAS2C;HQRNC01_UAKAS2C
HQRNC01;UTOGO31;HQRNC01_UTOGO31
HQRNC01;UTOGO32;HQRNC01_UTOGO32
HQRNC01;UTOGO33;HQRNC01_UTOGO33
HQRNC01;UTOGO34;HQRNC01_UTOGO34
HQRNC01;UTOGO35;HQRNC01_UTOGO35
HQRNC01;UTOGO36;HQRNC01_UTOGO36
HQRNC01;UAKAS3A;HQRNC01_UAKAS3A
HQRNC01;UAKAS3B;HQRNC01_UAKAS3B
HQRNC01;UAKAS3C;HQRNC01_UAKAS3C
HQRNC01;UAKAS5A;HQRNC01_UAKAS5A
HQRNC01;UAKAS5B;HQRNC01_UAKAS5B
HQRNC01;UAKAS5C;HQRNC01_UAKAS5C
HQRNC01;UAKASSA;HQRNC01_UAKASSA
HQRNC01;UAKASSB;HQRNC01_UAKASSB
HQRNC01;UAKASSC;HQRNC01_UAKASSC
HQRNC01;UGBETAA;HQRNC01_UGBETAA
HQRNC01;UGBETAB;HQRNC01_UGBETAB
HQRNC01;UGBETAC;HQRNC01_UGBETAC
HQRNC01;UMAKINA;HQRNC01_UMAKINA
HQRNC01;UMAKINB;HQRNC01_UMAKINB
HQRNC01;UMAKINC;HQRNC01_UMAKINC
HQRNC01;UTOGBAA;HQRNC01_UTOGBAA
HQRNC01;UTOGBAB;HQRNC01_UTOGBAB
HQRNC01;UTOGBAC;HQRNC01_UTOGBAC
HQRNC01;UGBEI7;HQRNC01_UGBEI7
HQRNC01;UGBEI8;HQRNC01_UGBEI8
HQRNC01;UTANK41;HQRNC01_UTANK41
HQRNC01;UTANK42;HQRNC01_UTANK42
HQRNC01;UTANK43;HQRNC01_UTANK43
HQRNC01;UTANK44;HQRNC01_UTANK44
HQRNC01;UTANK45;HQRNC01_UTANK45
HQRNC01;UTANK46;HQRNC01_UTANK46
HQRNC01;UZOPA2A;HQRNC01_UZOPA2A
HQRNC01;UZOPA2B;HQRNC01_UZOPA2B
HQRNC01;UZOPA2C;HQRNC01_UZOPA2C
HQRNC01;UZOPAA;HQRNC01_UZOPAA
HQRNC01;UZOPAB;HQRNC01_UZOPAB
HQRNC01;UZOPAC;HQRNC01_UZOPAC
HQRNC01;UAGBOK1;HQRNC01_UAGBOK1
HQRNC01;UAGBOK2;HQRNC01_UAGBOK2
HQRNC01;UAGBOK3;HQRNC01_UAGBOK3
HQRNC01;UAGBOK4;HQRNC01_UAGBOK4
HQRNC01;UAGBOK5;HQRNC01_UAGBOK5
HQRNC01;UAGBOK6;HQRNC01_UAGBOK6
HQRNC01;UAGBLAA;HQRNC01_UAGBLAA
HQRNC01;UAGBLAB;HQRNC01_UAGBLAB
HQRNC01;UAGBLAC;HQRNC01_UAGBLAC
HQRNC01;UPK93A;HQRNC01_UPK93A
HQRNC01;UGBEI9;HQRNC01_UGBEI9
HQRNC01;UPK93C;HQRNC01_UPK93C
HQRNC01;UAGAS29;HQRNC01_UAGAS29
HQRNC01;UAGAS28;HQRNC01_UAGAS28
HQRNC01;UANAVIA;HQRNC01_UANAVIA
HQRNC01;UANAVIB;HQRNC01_UANAVIB
HQRNC01;UANAVIC;HQRNC01_UANAVIC
HQRNC01;UAGAS27;HQRNC01_UAGAS27
HQRNC01;UDJAVI7;HQRNC01_UDJAVI7
HQRNC01;UDJAVI8;HQRNC01_UDJAVI8
HQRNC01;UAVRANA;HQRNC01_UAVRANA
HQRNC01;UAVRANB;HQRNC01_UAVRANB
HQRNC01;UAVRANC;HQRNC01_UAVRANC
HQRNC01;UAVRAN4;HQRNC01_UAVRAN4
HQRNC01;UAVRAN5;HQRNC01_UAVRAN5
HQRNC01;UAVRAN6;HQRNC01_UAVRAN6
HQRNC01;UDASILA;HQRNC01_UDASILA
HQRNC01;UDASILB;HQRNC01_UDASILB
HQRNC01;UDASILC;HQRNC01_UDASILC
HQRNC01;UDAVIEA;HQRNC01_UDAVIEA
HQRNC01;UDAVIEB;HQRNC01_UDAVIEB
HQRNC01;UDAVIEC;HQRNC01_UDAVIEC
HQRNC01;UAITC21;HQRNC01_UAITC21
HQRNC01;UAITC22;HQRNC01_UAITC22
HQRNC01;UAITC23;HQRNC01_UAITC23
HQRNC01;UAITC24;HQRNC01_UAITC24
HQRNC01;UAITC25;HQRNC01_UAITC25
HQRNC01;UAITC26;HQRNC01_UAITC26
HQRNC01;UMAKI21;HQRNC01_UMAKI21
HQRNC01;UMAKI22;HQRNC01_UMAKI22
HQRNC01;UMAKI23;HQRNC01_UMAKI23
HQRNC01;UMAKI24;HQRNC01_UMAKI24
HQRNC01;UMAKI25;HQRNC01_UMAKI25
HQRNC01;UMAKI26;HQRNC01_UMAKI26
HQRNC01;UDAVOZA;HQRNC01_UDAVOZA
HQRNC01;UDAVOZB;HQRNC01_UDAVOZB
HQRNC01;UDAVOZC;HQRNC01_UDAVOZC
HQRNC01;UDEGAUA;HQRNC01_UDEGAUA
HQRNC01;UDEGAUB;HQRNC01_UDEGAUB
HQRNC01;UDEGAUC;HQRNC01_UDEGAUC
HQRNC01;UIREDE1;HQRNC01_UIREDE1
HQRNC01;UIREDE2;HQRNC01_UIREDE2
HQRNC01;UIREDE3;HQRNC01_UIREDE3
HQRNC01;UIREDE4;HQRNC01_UIREDE4
HQRNC01;UIREDE5;HQRNC01_UIREDE5
HQRNC01;UIREDE6;HQRNC01_UIREDE6
HQRNC01;UDJILAA;HQRNC01_UDJILAA
HQRNC01;UDJILAB;HQRNC01_UDJILAB
HQRNC01;UDJILAC;HQRNC01_UDJILAC
HQRNC01;UDODJIA;HQRNC01_UDODJIA
HQRNC01;UDODJIB;HQRNC01_UDODJIB
HQRNC01;UDODJIC;HQRNC01_UDODJIC
HQRNC01;UDOWA2A;HQRNC01_UDOWA2A
HQRNC01;UDOWA2B;HQRNC01_UDOWA2B
HQRNC01;UDOWA2C;HQRNC01_UDOWA2C
HQRNC01;UDOWAA;HQRNC01_UDOWAA
HQRNC01;UDOWAB;HQRNC01_UDOWAB
HQRNC01;UDOWAC;HQRNC01_UDOWAC
HQRNC01;UKASSK3;HQRNC01_UKASSK3
HQRNC01;UKASSK2;HQRNC01_UKASSK2
HQRNC01;UKASSK1;HQRNC01_UKASSK1
HQRNC01;UKASSK4;HQRNC01_UKASSK4
HQRNC01;UKASSK5;HQRNC01_UKASSK5
HQRNC01;UKASSK6;HQRNC01_UKASSK6
HQRNC01;UFOUNFA;HQRNC01_UFOUNFA
HQRNC01;UFOUNF1;HQRNC01_UFOUNF1
HQRNC01;UFOUNF2;HQRNC01_UFOUNF2
HQRNC01;UFOUNF3;HQRNC01_UFOUNF3
HQRNC01;UFOUNF4;HQRNC01_UFOUNF4
HQRNC01;UFOUNF5;HQRNC01_UFOUNF5
HQRNC01;UFOUNF6;HQRNC01_UFOUNF6
HQRNC01;UFOUNFB;HQRNC01_UFOUNFB
HQRNC01;UFOUNFC;HQRNC01_UFOUNFC
HQRNC01;UGUEVIA;HQRNC01_UGUEVIA
HQRNC01;UKPOTA1;HQRNC01_UKPOTA1
HQRNC01;UKPOTA2;HQRNC01_UKPOTA2
HQRNC01;UKPOTA3;HQRNC01_UKPOTA3
HQRNC01;UKPOTA4;HQRNC01_UKPOTA4
HQRNC01;UKPOTA5;HQRNC01_UKPOTA5
HQRNC01;UGUEVIB;HQRNC01_UGUEVIB
HQRNC01;UGUEVIC;HQRNC01_UGUEVIC
HQRNC01;UHLOUIA;HQRNC01_UHLOUIA
HQRNC01;UHLOUIB;HQRNC01_UHLOUIB
HQRNC01;UHLOUIC;HQRNC01_UHLOUIC
HQRNC01;UAKPRO1;HQRNC01_UAKPRO1
HQRNC01;UADJAR1;HQRNC01_UADJAR1
HQRNC01;UKPADOA;HQRNC01_UKPADOA
HQRNC01;UKPADOB;HQRNC01_UKPADOB
HQRNC01;UKPADOC;HQRNC01_UKPADOC
HQRNC01;UKPOGBA;HQRNC01_UKPOGBA
HQRNC01;UKPOGBB;HQRNC01_UKPOGBB
HQRNC01;UMALLE1;HQRNC01_UMALLE1
HQRNC01;UDADJ21;HQRNC01_UDADJ21
HQRNC01;UKPOGBC;HQRNC01_UKPOGBC
HQRNC01;UMALL2A;HQRNC01_UMALL2A
HQRNC01;UMALL2B;HQRNC01_UMALL2B
HQRNC01;UMALL2C;HQRNC01_UMALL2C
HQRNC01;UMALLEA;HQRNC01_UMALLEA
HQRNC01;UMALLEB;HQRNC01_UMALLEB
HQRNC01;UMALLEC;HQRNC01_UMALLEC
HQRNC01;UOGANLA;HQRNC01_UOGANLA
HQRNC01;UOGANLB;HQRNC01_UOGANLB
HQRNC01;UOGANLC;HQRNC01_UOGANLC
HQRNC01;UOUANDA;HQRNC01_UOUANDA
HQRNC01;UOUANDB;HQRNC01_UOUANDB
HQRNC01;UOUANDC;HQRNC01_UOUANDC
HQRNC01;UTOKPOA;HQRNC01_UTOKPOA
HQRNC01;UTOKPOB;HQRNC01_UTOKPOB
HQRNC01;UTOKPOC;HQRNC01_UTOKPOC
HQRNC01;UZEBOUA;HQRNC01_UZEBOUA
HQRNC01;UZEBOUB;HQRNC01_UZEBOUB
HQRNC01;UHONVI1;HQRNC01_UHONVI1
HQRNC01;UZEBOUC;HQRNC01_UZEBOUC
HQRNC01;UMALAHA;HQRNC01_UMALAHA
HQRNC01;UPK921;HQRNC01_UPK921
HQRNC01;UPK922;HQRNC01_UPK922
HQRNC01;UPK923;HQRNC01_UPK923
HQRNC01;UPK924;HQRNC01_UPK924
HQRNC01;UPK925;HQRNC01_UPK925
HQRNC01;UPK926;HQRNC01_UPK926
HQRNC01;UMALAHB;HQRNC01_UMALAHB
HQRNC01;UMALAHC;HQRNC01_UMALAHC
HQRNC01;UDONAA;HQRNC01_UDONAA
HQRNC01;UDONAB;HQRNC01_UDONAB
HQRNC01;UDONAC;HQRNC01_UDONAC
HQRNC01;UMALAH4;HQRNC01_UMALAH4
HQRNC01;ULOUWO1;HQRNC01_ULOUWO1
HQRNC01;ULOUWO2;HQRNC01_ULOUWO2
HQRNC01;ULOUWO3;HQRNC01_ULOUWO3
HQRNC01;ULOUWO4;HQRNC01_ULOUWO4
HQRNC01;ULOUWO5;HQRNC01_ULOUWO5
HQRNC01;ULOUWO6;HQRNC01_ULOUWO6
HQRNC01;UMALAH5;HQRNC01_UMALAH5
HQRNC01;UMALAH6;HQRNC01_UMALAH6
HQRNC01;UVAKONA;HQRNC01_UVAKONA
HQRNC01;UVAKONB;HQRNC01_UVAKONB
HQRNC01;UVAKONC;HQRNC01_UVAKONC
HQRNC01;UVAKON4;HQRNC01_UVAKON4
HQRNC01;UZOGB41;HQRNC01_UZOGB41
HQRNC01;UZOGB42;HQRNC01_UZOGB42
HQRNC01;UZOGB43;HQRNC01_UZOGB43
HQRNC01;UZOGB44;HQRNC01_UZOGB44
HQRNC01;UZOGB45;HQRNC01_UZOGB45
HQRNC01;UZOGB46;HQRNC01_UZOGB46
HQRNC01;UVAKON5;HQRNC01_UVAKON5
HQRNC01;UVAKON6;HQRNC01_UVAKON6
HQRNC01;UAKAS6A;HQRNC01_UAKAS6A
HQRNC01;UMALLE2;HQRNC01_UMALLE2
HQRNC01;UMALLE3;HQRNC01_UMALLE3
HQRNC01;UMALLE4;HQRNC01_UMALLE4
HQRNC01;UMALLE5;HQRNC01_UMALLE5
HQRNC01;UMALLE6;HQRNC01_UMALLE6
HQRNC01;UKPOTA6;HQRNC01_UKPOTA6
HQRNC01;UAKAS6B;HQRNC01_UAKAS6B
HQRNC01;UAKAS6C;HQRNC01_UAKAS6C
HQRNC01;UAKAS7A;HQRNC01_UAKAS7A
HQRNC01;UAKAS7B;HQRNC01_UAKAS7B
HQRNC01;UAKAS7C;HQRNC01_UAKAS7C
HQRNC01;UGLOD2A;HQRNC01_UGLOD2A
HQRNC01;UGLOD2B;HQRNC01_UGLOD2B
HQRNC01;UGLOD2C;HQRNC01_UGLOD2C
HQRNC01;UGLOD3A;HQRNC01_UGLOD3A
HQRNC01;UGLOD3B;HQRNC01_UGLOD3B
HQRNC01;UGLOD3C;HQRNC01_UGLOD3C
HQRNC01;UMISSEA;HQRNC01_UMISSEA
HQRNC01;UTOKPA1;HQRNC01_UTOKPA1
HQRNC01;UTOKPA2;HQRNC01_UTOKPA2
HQRNC01;UTOKPA3;HQRNC01_UTOKPA3
HQRNC01;UTOKPA4;HQRNC01_UTOKPA4
HQRNC01;UTOKPA5;HQRNC01_UTOKPA5
HQRNC01;UTOKPA6;HQRNC01_UTOKPA6
HQRNC01;UMISSEB;HQRNC01_UMISSEB
HQRNC01;UMISSEC;HQRNC01_UMISSEC
HQRNC01;UDJAVI9;HQRNC01_UDJAVI9
HQRNC01;UHEHOU7;HQRNC01_UHEHOU7
HQRNC01;UHEHOU8;HQRNC01_UHEHOU8
HQRNC01;UZOCA1A;HQRNC01_UZOCA1A
HQRNC01;UZOCA1B;HQRNC01_UZOCA1B
HQRNC01;UZOCA1C;HQRNC01_UZOCA1C
HQRNC01;UZOCA2A;HQRNC01_UZOCA2A
HQRNC01;UZOCA2B;HQRNC01_UZOCA2B
HQRNC01;UZOCA2C;HQRNC01_UZOCA2C
HQRNC01;UZOPA3A;HQRNC01_UZOPA3A
HQRNC01;UZOPA3B;HQRNC01_UZOPA3B
HQRNC01;UZOPA3C;HQRNC01_UZOPA3C
HQRNC01;UZOPA4A;HQRNC01_UZOPA4A
HQRNC01;UZOPA4B;HQRNC01_UZOPA4B
HQRNC01;UZOPA4C;HQRNC01_UZOPA4C
HQRNC01;UAGANMA;HQRNC01_UAGANMA
HQRNC01;UAGANMB;HQRNC01_UAGANMB
HQRNC01;UAGANMC;HQRNC01_UAGANMC
HQRNC01;UAGOR29;HQRNC01_UAGOR29
HQRNC01;UAGOR28;HQRNC01_UAGOR28
HQRNC01;UAGOR27;HQRNC01_UAGOR27
HQRNC01;UPARKO9;HQRNC01_UPARKO9
HQRNC01;UPARKO8;HQRNC01_UPARKO8
HQRNC01;UPARKO7;HQRNC01_UPARKO7
HQRNC01;UDONA9;HQRNC01_UDONA9
HQRNC01;UDONA8;HQRNC01_UDONA8
HQRNC01;UAVRAN1;HQRNC01_UAVRAN1
HQRNC01;UAVRAN2;HQRNC01_UAVRAN2
HQRNC01;UAVRAN3;HQRNC01_UAVRAN3
HQRNC01;UVAKON1;HQRNC01_UVAKON1
HQRNC01;UVAKON2;HQRNC01_UVAKON2
HQRNC01;UVAKON3;HQRNC01_UVAKON3
HQRNC01;UMALAH1;HQRNC01_UMALAH1
HQRNC01;UMALAH2;HQRNC01_UMALAH2
HQRNC01;UMALAH3;HQRNC01_UMALAH3
HQRNC01;UDONA7;HQRNC01_UDONA7
HQRNC01;UGANH29;HQRNC01_UGANH29
HQRNC01;UGANH28;HQRNC01_UGANH28
HQRNC01;UGANH27;HQRNC01_UGANH27
HQRNC01;UAGASS7;HQRNC01_UAGASS7
HQRNC01;UAGASS8;HQRNC01_UAGASS8
HQRNC01;UAGASS9;HQRNC01_UAGASS9
HQRNC01;UAITC27;HQRNC01_UAITC27
HQRNC01;UAITC28;HQRNC01_UAITC28
HQRNC01;UAITC29;HQRNC01_UAITC29
HQRNC01;UAKAS57;HQRNC01_UAKAS57
HQRNC01;UAKAS58;HQRNC01_UAKAS58
HQRNC01;UAKAS59;HQRNC01_UAKAS59
HQRNC01;UAKAS77;HQRNC01_UAKAS77
HQRNC01;UAKAS78;HQRNC01_UAKAS78
HQRNC01;UAKAS79;HQRNC01_UAKAS79
HQRNC01;UAKASS7;HQRNC01_UAKASS7
HQRNC01;UAKASS8;HQRNC01_UAKASS8
HQRNC01;UAKASS9;HQRNC01_UAKASS9
HQRNC01;UDANT7;HQRNC01_UDANT7
HQRNC01;UDANT8;HQRNC01_UDANT8
HQRNC01;UDANT9;HQRNC01_UDANT9
HQRNC01;UDEGAU7;HQRNC01_UDEGAU7
HQRNC01;UDEGAU8;HQRNC01_UDEGAU8
HQRNC01;UDEGAU9;HQRNC01_UDEGAU9
HQRNC01;UGANHI7;HQRNC01_UGANHI7
HQRNC01;UGANHI8;HQRNC01_UGANHI8
HQRNC01;UGANHI9;HQRNC01_UGANHI9
HQRNC01;UGBETA7;HQRNC01_UGBETA7
HQRNC01;UIITA7;HQRNC01_UIITA7
HQRNC01;UIITA8;HQRNC01_UIITA8
HQRNC01;UIITA9;HQRNC01_UIITA9
HQRNC01;UPARN27;HQRNC01_UPARN27
HQRNC01;UHEHOU9;HQRNC01_UHEHOU9
HQRNC01;UAGLOG7;HQRNC01_UAGLOG7
HQRNC01;UZOG217;HQRNC01_UZOG217
HQRNC01;UZOG218;HQRNC01_UZOG218
HQRNC01;UZOG219;HQRNC01_UZOG219
HQRNC01;UAGLOG8;HQRNC01_UAGLOG8
HQRNC01;UADJAR7;HQRNC01_UADJAR7
HQRNC01;UADJAR8;HQRNC01_UADJAR8
HQRNC01;UADJAR9;HQRNC01_UADJAR9
HQRNC01;UAGLOG9;HQRNC01_UAGLOG9
HQRNC01;UOUAN27;HQRNC01_UOUAN27
HQRNC01;UOUAN28;HQRNC01_UOUAN28
HQRNC01;UAGBOK7;HQRNC01_UAGBOK7
HQRNC01;UAGBOK8;HQRNC01_UAGBOK8
HQRNC01;UAGBOK9;HQRNC01_UAGBOK9
HQRNC01;UOUAN29;HQRNC01_UOUAN29
HQRNC01;UDEDOK7;HQRNC01_UDEDOK7
HQRNC01;UDEDOK8;HQRNC01_UDEDOK8
HQRNC01;UDEDOK9;HQRNC01_UDEDOK9
HQRNC01;UAIDJ27;HQRNC01_UAIDJ27
HQRNC01;UAIDJ28;HQRNC01_UAIDJ28
HQRNC01;UAIDJ29;HQRNC01_UAIDJ29
HQRNC01;UGLOD47;HQRNC01_UGLOD47
HQRNC01;UGLOD48;HQRNC01_UGLOD48
HQRNC01;UAKAS27;HQRNC01_UAKAS27
HQRNC01;UAKAS28;HQRNC01_UAKAS28
HQRNC01;UAKAS29;HQRNC01_UAKAS29
HQRNC01;UGLOD49;HQRNC01_UGLOD49
HQRNC01;UMALW27;HQRNC01_UMALW27
HQRNC01;UMALW28;HQRNC01_UMALW28
HQRNC01;UAKAS67;HQRNC01_UAKAS67
HQRNC01;UAKAS68;HQRNC01_UAKAS68
HQRNC01;UAKAS69;HQRNC01_UAKAS69
HQRNC01;UAVRAN7;HQRNC01_UAVRAN7
HQRNC01;UAVRAN8;HQRNC01_UAVRAN8
